#GRM32ER71K475KE14,,
#2023/01/18,,
#r,,
#DC0V 25degC,,
Frequency[Hz],Resistance[ohm],
99.99999999999999,1.6351171165554181,
104.57921513303334,1.5620614004531914,
109.3681223784127,1.4925687774758154,
114.37632398907938,1.426568243890947,
119.61386192579457,1.3639665783758046,
125.09123799230618,1.3046517044385821,
130.8194348925486,1.2484959927848778,
136.8099382520969,1.195359439748586,
143.0747596480305,1.1450926738869351,
149.6264606933842,1.0975397574627563,
156.47817822447783,1.0525407622975944,
163.643650641628,1.0099341100990358,
171.13724545605763,0.9695586757342358,
178.97398809823787,0.9312556580799729,
187.1695920454257,0.8948702271725159,
195.74049032880657,0.8602529586485818,
204.70386848341695,0.8272610671836772,
214.07769900691426,0.795759450139337,
223.88077739628844,0.765621551248436,
234.132759834772,0.7367300522733058,
244.85420260451446,0.7089773984889942,
256.06660330404856,0.6822661619224554,
267.79244395319193,0.6565092448000616,
280.0552360718164,0.6316299248745553,
292.87956782286926,0.6075617443961607,
306.2911533141767,0.5842482455608792,
320.3168841578819,0.561642557311134,
334.9848833909005,0.5397068412836098,
350.32456186451077,0.5184116082886437,
366.36667721614316,0.49773492068403224,
383.1433955416162,0.47766150001296764,
400.6883558914757,0.4581817629318646,
419.03673772076064,0.4392908113862783,
438.22533142743896,0.4209874048769192,
458.2926121209498,0.4032729432637362,
479.2788167687661,0.3861504877627636,
501.22602487566456,0.3696238456167772,
524.1782428574726,0.3536967405015645,
548.1814922784702,0.3383720863186897,
573.2839021293738,0.3236513769509499,
599.5358053309263,0.30953419918532976,
626.9898396565933,0.2960178707125557,
655.7010532767296,0.28309720022194707,
685.7270151358366,0.27076436239340795,
717.1279303842347,0.25900887722881105,
749.9667610955984,0.2478176807578847,
784.3093525124082,0.23717527270635658,
820.224565072452,0.22706392616616444,
857.7844124811066,0.21746394453830298,
897.0642061062426,0.2083539518753699,
938.142705985285,0.19971120406480034,
981.1022787472119,0.19151190989330663,
1026.0290627661395,0.18373155276545258,
1073.0131408776467,0.17634520557987607,
1122.1487210041523,0.16932783289073314,
1173.5343250515148,0.1626545759237302,
1227.2729864556143,0.15630101722822537,
1283.4724567750195,0.15024342270860708,
1342.245421743976,0.14445895949176757,
1403.7097272189235,0.13892588857364613,
1467.9886154715934,0.13362373148309248,
1535.2109723024755,0.1285334103516743,
1605.5115854701385,0.12363736083782562,
1679.031414954591,0.11891961737799535,
1755.9178755965756,0.11436587028106818,
1836.3251326795319,0.109963494293159,
1920.4144110468878,0.10570154847611424,
2008.3543183744998,0.10157074758897919,
2100.3211832464335,0.09756340564447304,
2196.4994087119585,0.09367335292116566,
2297.081842032684,0.0898958284168565,
2402.270161361206,0.08622735048368342,
2512.2752801266033,0.08266556913244417,
